ts,traffic,traffic_scaled,hour,week_day
2023-01-05 01:00:00+00:00,38718708,-0.40905333809477273,1,3
2023-01-05 01:30:00+00:00,82771192,-0.4031358149939554,1,3
2023-01-05 02:00:00+00:00,108798614,-0.39963957920984566,2,3
2023-01-05 02:30:00+00:00,3947618302,0.11602496728002792,2,3
2023-01-05 03:00:00+00:00,4911838590,0.24554764819211333,3,3
2023-01-05 03:30:00+00:00,3647017259,0.07564555039896653,3,3
2023-01-05 04:00:00+00:00,236404441,-0.38249842482973395,4,3
2023-01-05 04:30:00+00:00,73870032,-0.40433149830489135,4,3
2023-01-05 05:00:00+00:00,1204449968,-0.2524619036504653,5,3
2023-01-05 05:30:00+00:00,3234880370,0.02028364251298917,5,3
2023-01-05 06:00:00+00:00,3339766169,0.03437283981069852,6,3
2023-01-05 06:30:00+00:00,3627151142,0.07297695613147778,6,3
2023-01-05 07:00:00+00:00,3810762885,0.0976413253594159,7,3
2023-01-05 07:30:00+00:00,697482417,-0.32056231302595684,7,3
2023-01-05 08:00:00+00:00,100377022,-0.4007708426638125,8,3
2023-01-05 08:30:00+00:00,77761268,-0.40380879273122305,8,3
2023-01-05 09:00:00+00:00,60903067,-0.4060733368567194,9,3
2023-01-05 09:30:00+00:00,69075363,-0.4049755610680325,9,3
2023-01-05 10:00:00+00:00,50744456,-0.4074379322167612,10,3
2023-01-05 10:30:00+00:00,44387152,-0.4082919020696058,10,3
2023-01-05 11:00:00+00:00,36388260,-0.4093663846842739,11,3
2023-01-05 11:30:00+00:00,25929263,-0.4107713305747004,11,3
2023-01-05 12:00:00+00:00,29770984,-0.41025527629806996,12,3
2023-01-05 12:30:00+00:00,20142307,-0.41154868619018425,12,3
2023-01-05 13:00:00+00:00,23177366,-0.41114098995800713,13,3
2023-01-05 13:30:00+00:00,23964063,-0.41103531379066904,13,3
2023-01-05 14:00:00+00:00,15831684,-0.4121277275714016,14,3
2023-01-05 14:30:00+00:00,23013032,-0.41116306476861825,14,3
2023-01-05 15:00:00+00:00,16244107,-0.4120723272305307,15,3
2023-01-05 15:30:00+00:00,2454498,-0.4139246706717936,15,3
2023-01-05 16:00:00+00:00,1816416,-0.41401038354499314,16,3
2023-01-05 16:30:00+00:00,1440849,-0.4140608330587687,16,3
2023-01-05 17:00:00+00:00,4791547,-0.41361073737701637,17,3
2023-01-05 17:30:00+00:00,203952110,-0.38685771177409495,17,3
2023-01-05 18:00:00+00:00,1821787161,-0.16953565820716104,18,3
2023-01-05 18:30:00+00:00,2510219910,-0.07705922269976297,18,3
2023-01-05 19:00:00+00:00,2289487532,-0.10670996715978807,19,3
2023-01-05 19:30:00+00:00,1164332077,-0.257850897078136,19,3
2023-01-05 20:00:00+00:00,1961499746,-0.15076821596230586,20,3
2023-01-05 20:30:00+00:00,6421444823,0.4483314402914498,20,3
2023-01-05 21:00:00+00:00,7052779699,0.533137979534087,21,3
2023-01-05 21:30:00+00:00,6763814053,0.4943215330983399,21,3
2023-01-05 22:00:00+00:00,6193306328,0.41768584004906156,22,3
2023-01-05 22:30:00+00:00,4136671046,0.1414202203579907,22,3
2023-01-05 23:00:00+00:00,2597802431,-0.06529435624534646,23,3
2023-01-05 23:30:00+00:00,1834584500,-0.16781660533464898,23,3
2023-01-06 00:00:00+00:00,4728709001,0.2209480461957609,0,4
2023-01-06 00:30:00+00:00,8957470694,0.7889930855215557,0,4
2023-01-06 01:00:00+00:00,8314030453,0.7025604455343764,1,4
2023-01-06 01:30:00+00:00,8653772964,0.7481976939849334,1,4
2023-01-06 02:00:00+00:00,9194877927,0.8208837454348223,2,4
2023-01-06 02:30:00+00:00,0,-0.41425438076523374,2,4
