ts,traffic,traffic_scaled,hour,week_day
2022-07-24 00:00:00+00:00,11145242180,1.4292136381495415,0,6
2022-07-24 00:30:00+00:00,10117389646,1.2805302985573714,0,6
2022-07-24 01:00:00+00:00,8576361443,1.0576138664344723,1,6
2022-07-24 01:30:00+00:00,8163276697,0.9978593612518608,1,6
2022-07-24 02:00:00+00:00,7565815399,0.9114339858937719,2,6
2022-07-24 02:30:00+00:00,8740262406,1.0813228536044281,2,6
2022-07-24 03:00:00+00:00,9187027765,1.1459494059481858,3,6
2022-07-24 03:30:00+00:00,5659220542,0.6356367472715863,3,6
2022-07-24 04:00:00+00:00,6439643574,0.7485283332278331,4,6
2022-07-24 04:30:00+00:00,6231817292,0.7184653576154344,4,6
2022-07-24 05:00:00+00:00,6091004514,0.6980961768256434,5,6
2022-07-24 05:30:00+00:00,0,-0.18299411838250537,5,6
2022-07-24 06:00:00+00:00,6180795976,0.7110849023435623,6,6
2022-07-24 06:30:00+00:00,5860933325,0.6648153786635391,6,6
2022-07-24 07:00:00+00:00,5969246533,0.680483355298971,7,6
2022-07-24 07:30:00+00:00,6858080605,0.8090570697149607,7,6
2022-07-24 08:00:00+00:00,5494097276,0.6117509486563869,8,6
2022-07-24 08:30:00+00:00,6159831916,0.7080523598833317,8,6
2022-07-24 09:00:00+00:00,5828898351,0.6601813803412969,9,6
2022-07-24 09:30:00+00:00,6409154803,0.7441179998946071,9,6
2022-07-24 10:00:00+00:00,10076592847,1.2746288641401358,10,6
2022-07-24 10:30:00+00:00,10024654040,1.2671156898045717,10,6
2022-07-24 11:00:00+00:00,9499626910,1.1911682318933647,11,6
2022-07-24 11:30:00+00:00,10656494084,1.3585141002987213,11,6
2022-07-24 12:00:00+00:00,10647915586,1.3572731832516414,12,6
2022-07-24 12:30:00+00:00,11768378315,1.5193529903499978,12,6
2022-07-24 13:00:00+00:00,6676931501,0.7828530639301685,13,6
2022-07-24 13:30:00+00:00,8282224974,1.0150657468743869,13,6
2022-07-24 14:00:00+00:00,8455438828,1.0401218842330466,14,6
2022-07-24 14:30:00+00:00,8379770034,1.0291760640665597,14,6
2022-07-24 15:00:00+00:00,9589265032,1.2041347761133456,15,6
2022-07-24 15:30:00+00:00,10222927596,1.2957968220523763,15,6
2022-07-24 16:00:00+00:00,9293951884,1.1614164448180542,16,6
2022-07-24 16:30:00+00:00,6761663627,0.7951099344905758,16,6
2022-07-24 17:00:00+00:00,9356437324,1.1704552354886681,17,6
2022-07-24 17:30:00+00:00,10048626299,1.2705833813340344,17,6
2022-07-24 18:00:00+00:00,11206528477,1.4380789675696446,18,6
2022-07-24 18:30:00+00:00,11111791984,1.4243749218096229,18,6
2022-07-24 19:00:00+00:00,10141690114,1.2840454669461985,19,6
2022-07-24 19:30:00+00:00,7942368400,0.9659040152707037,19,6
2022-07-24 20:00:00+00:00,8805189068,1.0907147776552104,20,6
2022-07-24 20:30:00+00:00,11492363581,1.4794262585764646,20,6
2022-07-24 21:00:00+00:00,9960338928,1.2578122291211693,21,6
